,id,desc,term,source,url
252,tgm005314,Thalamophora. - Kammerlinge,Illustrations,https://www.loc.gov/pictures/item/2015647733/,https://tile.loc.gov/storage-services/service/pnp/ds/07500/07540r.jpg
253,tgm005314,Diatomea. - Schachtellinge,Illustrations,https://www.loc.gov/pictures/item/2015647735/,https://tile.loc.gov/storage-services/service/pnp/ds/07500/07542r.jpg
254,tgm005314,Siphonophorae. - Staatsquallen,Illustrations,https://www.loc.gov/pictures/item/2015647738/,https://tile.loc.gov/storage-services/service/pnp/ds/07500/07545r.jpg
255,tgm005314,Talamophora. - Kammerlinge,Illustrations,https://www.loc.gov/pictures/item/2015647742/,https://tile.loc.gov/storage-services/service/pnp/ds/07500/07549r.jpg
256,tgm006027,The main street in the bazaar at Caubul in the fruit season,Lithographs,https://www.loc.gov/pictures/item/95509480/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/41500/41530r.jpg
257,tgm006027,Miscellaneous material concerning the Franco-Prussian war of 1870-1871,Lithographs,https://www.loc.gov/pictures/item/2005686255/,https://tile.loc.gov/storage-services/service/pnp/cph/3a20000/3a22000/3a22900/3a22918_150px.jpg
258,tgm006027,Miscellaneous samples of German advertising cards and booklets about 1880-1925,Lithographs,https://www.loc.gov/pictures/item/2005678751/,https://tile.loc.gov/storage-services/service/pnp/cph/3g10000/3g12000/3g12500/3g12578_150px.jpg
259,tgm006027,"Illustrated advertising cards, booklets and miscellanea collected at the 1900 Paris exposition",Lithographs,https://www.loc.gov/pictures/item/2005694250/,https://tile.loc.gov/storage-services/service/pnp/cph/3b20000/3b21000/3b21700/3b21756_150px.jpg
260,tgm006027,Mary Pickford in Through the back door,Lithographs,https://www.loc.gov/pictures/item/00649741/,https://tile.loc.gov/storage-services/service/pnp/ppmsc/03700/03757r.jpg
261,tgm006027,This porcineograph,Lithographs,https://www.loc.gov/pictures/item/00650089/,https://tile.loc.gov/storage-services/service/pnp/pga/03700/03724r.jpg
262,tgm006027,"Bird's eye view, Centennial Buildings, Fairmount Park, Philadelphia",Lithographs,https://www.loc.gov/pictures/item/00650148/,https://tile.loc.gov/storage-services/service/pnp/pga/02800/02885r.jpg
263,tgm006027,Grant at the capture of the city of Mexico,Lithographs,https://www.loc.gov/pictures/item/00650177/,https://tile.loc.gov/storage-services/service/pnp/pga/02000/02027r.jpg
264,tgm006027,Buckeye girls manufactured of the best quality of vuelta abaja tobacco by C.F.S. & Bro.,Lithographs,https://www.loc.gov/pictures/item/00650405/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g05000/3g05200/3g05298r.jpg
265,tgm006027,Select - manufactured of the best quality of vuelta abajo tobacco,Lithographs,https://www.loc.gov/pictures/item/00650406/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g05000/3g05200/3g05299r.jpg
266,tgm006027,Manifest k Československému lidu v Americe!,Lithographs,https://www.loc.gov/pictures/item/00650429/,https://tile.loc.gov/storage-services/service/pnp/cph/3g00000/3g06000/3g06700/3g06793r.jpg
267,tgm011013,[Photograph of lace cap and collar made by Antonia Ford Willard while in prison on charges of spying for the Confederate Army],Transparencies,https://www.loc.gov/pictures/item/2002719333/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/02900/02915_150px.jpg
268,tgm011013,"[American consul William Bishop, half-length, facing slightly right, holding skull of James Smithson, at the British cemetery at San Benigno, outside Genoa, Italy]",Transparencies,https://www.loc.gov/pictures/item/2003675336/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c32000/3c32900/3c32997_150px.jpg
269,tgm011013,"[American consul William Bishop, Alexander Graham Bell, and two unidentified men standing at a gravesite in the British cemetery at San Benigno, outside Genoa, Italy]",Transparencies,https://www.loc.gov/pictures/item/2003675338/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c33000/3c33000/3c33000_150px.jpg
270,tgm011013,"[Alexander Graham Bell, and four unidentified men, one possibly American consul William Bishop, at the time of the removal of James Smithson's remains from the British cemetery at San Benigno, outside Genoa, Italy]",Transparencies,https://www.loc.gov/pictures/item/2003675339/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c32000/3c32900/3c32999_150px.jpg
271,tgm011013,"[President Theodore Roosevelt, seated at left, with members of his cabinet seated around table]",Transparencies,https://www.loc.gov/pictures/item/2003689162/,https://tile.loc.gov/storage-services/service/pnp/cph/3c30000/3c33000/3c33700/3c33775_150px.jpg
272,tgm011013,A view of the obelisk erected under Liberty-tree in Boston on the rejoicings for the repeal of the ---- Stamp Act 1766,Transparencies,https://www.loc.gov/pictures/item/2003690787/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/05400/05479r.jpg
273,tgm011013,"[George Luks (American painter, 1867-1933)]",Transparencies,https://www.loc.gov/pictures/item/2006684231/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/12000/12065r.jpg
274,tgm011013,"[Auguste Rodin, profile, Meudon, France]",Transparencies,https://www.loc.gov/pictures/item/2006684247/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/12000/12083r.jpg
275,tgm011013,[The Red Man (Sioux Indian)],Transparencies,https://www.loc.gov/pictures/item/2006684288/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/12000/12063r.jpg
276,tgm011013,"[Jerome Buttrick on staircase at Rosecliff, Newport, R.I.]",Transparencies,https://www.loc.gov/pictures/item/2007686615/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/17100/17173_150px.jpg
277,tgm011013,View of transparency in front of headquarters of Supervisory Committee for Recruiting Colored Regiments . . .,Transparencies,https://www.loc.gov/pictures/item/2008661684/,https://tile.loc.gov/storage-services/service/pnp/cph/3a40000/3a41000/3a41000/3a41051r.jpg
278,tgm011013,"[Bedouin men on camels in front of the Arch of Triumph, Palmyra, Syria]",Transparencies,https://www.loc.gov/pictures/item/2008676350/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/18800/18879r.jpg
279,tgm011013,[Jewish? children seated on ground with food and drinks],Transparencies,https://www.loc.gov/pictures/item/2008676356/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/18800/18881r.jpg
280,tgm011013,"[Wounded Korean war soldiers, Pvt. Arthur Nelson and Sgt. Jerry Smith, sitting in wheel chairs on Waikiki Beach, with an airline stewardess]",Transparencies,https://www.loc.gov/pictures/item/2009632753/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/19900/19931_150px.jpg
281,tgm011013,"[Enthusiastic, sign-carrying crowd greeting presidential candidate Adlai Stevenson at an airport in San Mateo County, California]",Transparencies,https://www.loc.gov/pictures/item/2009632755/,https://tile.loc.gov/storage-services/service/pnp/ppmsca/19900/19933_150px.jpg
